norf_id	tsc_id	tsc_chrom	tsc_start	tsc_end	Transcript.type
cxo7H5	ENST00000467016	chr10	12238194	12240875	retained_intron
cxo7H4	ENST00000467016	chr10	12238194	12240875	retained_intron
bmlbH2	ENST00000467017	chr7	123914732	123927598	lincRNA
jxxnH2	ENST00000467118	chr22	39063900	39066950	retained_intron
5jgpH4	ENST00000467121	chr3	11402054	11404570	retained_intron
kbyhH4	ENST00000467173	chrX	41026397	41027495	retained_intron
aomtH8	ENST00000467234	chr6	41039237	41040302	processed_transcript
bat1H8	ENST00000467238	chr7	127630998	127638129	processed_transcript
679rH23	ENST00000467263	chr3	160130122	160131542	retained_intron
knx0H3	ENST00000467290	chrX	103375284	103401669	processed_transcript
dn18H2	ENST00000467308	chr11	2424330	2425106	processed_transcript
czpsH6	ENST00000467359	chr10	54074439	54076195	processed_transcript
jrghH1	ENST00000467510	chr21	42815405	42817413	retained_intron
jykwH1	ENST00000467617	chr22	41362204	41368666	retained_intron
jykwH9	ENST00000467617	chr22	41362204	41368666	retained_intron
0lvlH2	ENST00000467748	chr1	76256953	76257544	processed_transcript
azzaH3	ENST00000467779	chr7	32620374	32623818	retained_intron
an0xH1	ENST00000467780	chr6	32116135	32117634	processed_transcript
46apH1	ENST00000467816	chr2	232575840	232576688	retained_intron
60hwH3	ENST00000467842	chr3	133491595	133497628	retained_intron
b8frH4	ENST00000467847	chr7	100730065	100730789	retained_intron
jdnpH30	ENST00000467857	chr20	2637594	2639039	processed_transcript
b9psH3	ENST00000467916	chr7	107204475	107207592	retained_intron
gsapH1	ENST00000468031	chr16	448409	450749	retained_intron
ce0sH1	ENST00000468041	chr9	35538976	35547233	processed_transcript
0b1cH3	ENST00000468163	chr1	26597518	26598884	processed_transcript
b7zoH7	ENST00000468214	chr7	100202060	100203189	retained_intron
jgxzH1	ENST00000468336	chr20	42143090	42144205	retained_intron
671bH3	ENST00000468409	chr3	158540982	158542265	retained_intron
d25vH2	ENST00000468462	chr10	74993865	75001939	retained_intron
acfjH1	ENST00000468481	chr6	52935769	52938562	retained_intron
fib2H2	ENST00000468620	chr13	98670839	98672195	retained_intron
b7kjH3	ENST00000468705	chr7	99073862	99077526	retained_intron
jwdlH5	ENST00000468770	chr22	24951925	24954054	retained_intron
6arrH2	ENST00000468850	chr3	183526720	183528596	retained_intron
5o52H1	ENST00000468987	chr3	44626453	44628194	processed_transcript
0wy3H2	ENST00000469071	chr1	156765603	156770604	retained_intron
5lieH8	ENST00000469102	chr3	28357391	28361264	processed_transcript
0xqyH15	ENST00000469159	chr1	160326687	160328438	processed_transcript
kggvH3	ENST00000469205	chrX	118708701	118709646	processed_transcript
17qrH5	ENST00000469214	chr1	193028724	193029413	retained_intron
bp24H1	ENST00000469539	chr7	155435894	155437100	processed_transcript
b98fH20	ENST00000469560	chr7	102951024	102952798	retained_intron
41viH12	ENST00000469689	chr2	219135242	219137634	retained_intron
b5eiH2	ENST00000469785	chr7	87004550	87005205	retained_intron
1f7eH3	ENST00000469973	chr1	228327979	228329534	processed_transcript
dol2H3	ENST00000469976	chr11	18416107	18418945	retained_intron
3tbfH2	ENST00000469980	chr2	170335989	170339220	retained_intron
3lwuH4	ENST00000470023	chr2	100013509	100016237	retained_intron
3r5lH4	ENST00000470063	chr2	148779032	148936362	processed_transcript
0btaH12	ENST00000470223	chr1	27659953	27662890	retained_intron
d7jnH1	ENST00000470252	chr10	102797708	102800997	processed_transcript
azswH1	ENST00000470261	chr7	29186247	29186920	retained_intron
cfz6H1	ENST00000470267	chr9	90112826	90114267	retained_intron
cfz6H3	ENST00000470267	chr9	90112826	90114267	retained_intron
0vbeH4	ENST00000470396	chr1	151238783	151239201	retained_intron
hiayH21	ENST00000470491	chr17	16342372	16345313	antisense
0m95H1	ENST00000470735	chr1	78407395	78408438	retained_intron
3wqzH1	ENST00000470892	chr2	191233369	191235767	retained_intron
0glsH6	ENST00000470938	chr1	43290106	43291461	processed_transcript
chluH5	ENST00000471001	chr9	107515879	107521411	processed_transcript
ff18H3	ENST00000471009	chr13	21720602	21721530	processed_transcript
jdnpH20	ENST00000471023	chr20	2637055	2637871	processed_transcript
d1xlH6	ENST00000471240	chr10	74033776	74034393	retained_intron
aygeH1	ENST00000471244	chr7	5033139	5037798	processed_transcript
axspH2	ENST00000471299	chr7	149777	153938	lincRNA
5hgjH2	ENST00000471332	chr3	403380	405185	processed_transcript
5hgjH1	ENST00000471332	chr3	403380	405185	processed_transcript
axxgH4	ENST00000471349	chr7	882557	888131	retained_intron
1upkH1	ENST00000471369	chr1	36883511	36884894	processed_transcript
2hbgH1	ENST00000471423	chr1	151157997	151162619	retained_intron
3x0eH8	ENST00000471443	chr2	191796288	191797831	processed_transcript
jrc7H3	ENST00000471468	chr21	40752339	40763131	retained_intron
1u2eH1	ENST00000471566	chr1	35495749	35497536	processed_transcript
k1zhH9	ENST00000471723	chr22	21355580	21356407	retained_intron
6jq5H1	ENST00000471739	chr3	46026072	46037316	retained_intron
0troH1	ENST00000471856	chr1	146649691	146651201	processed_pseudogene
ki51H3	ENST00000471965	chrX	153608924	153609803	retained_intron
ki8dH10	ENST00000471972	chrX	153668614	153669737	processed_transcript
ki8dH8	ENST00000471972	chrX	153668614	153669737	processed_transcript
0zkdH6	ENST00000472038	chr1	167599497	167634277	processed_transcript
hoewH2	ENST00000472129	chr17	57725600	57733592	retained_intron
36rdH3	ENST00000472142	chr2	8822909	8824161	retained_intron
5tn0H1	ENST00000472163	chr3	75263781	75264787	processed_pseudogene
ffh0H2	ENST00000472179	chr13	28222146	28239890	processed_transcript
47icH1	ENST00000472242	chr2	234185793	234191641	retained_intron
kebiH5	ENST00000472270	chrX	70752977	70756507	retained_intron
jdr5H7	ENST00000472295	chr20	3202398	3204516	processed_transcript
3jivH13	ENST00000472302	chr2	75081459	75095034	retained_intron
dafjH3	ENST00000472379	chr10	120863597	120865147	retained_intron
1culH8	ENST00000472389	chr1	212606332	212608375	processed_transcript
0hx9H8	ENST00000472408	chr1	46082908	46083918	retained_intron
27mlH2	ENST00000472448	chr1	85961113	85987493	processed_transcript
3aotH2	ENST00000472515	chr2	27439241	27440025	retained_intron
cuc8H3	ENST00000472723	chr9	130493805	130497586	processed_transcript
0kubH3	ENST00000472787	chr1	65831747	65845471	processed_transcript
jwcsH2	ENST00000472799	chr22	24808127	24810720	retained_intron
d9zwH6	ENST00000472892	chr10	114206756	114209417	processed_transcript
ic3eH3	ENST00000473021	chr17	79801367	79803332	retained_intron
d1xnH4	ENST00000473155	chr10	74033682	74034708	retained_intron
iwy5H6	ENST00000473164	chr19	59086822	59110942	processed_transcript
2tmsH4	ENST00000473185	chr1	203148058	203151262	retained_intron
hif8H3	ENST00000473213	chr17	17991274	17997594	retained_intron
acsgH12	ENST00000473334	chr6	64283142	64286602	processed_transcript
6aanH6	ENST00000473375	chr3	180669117	180671893	retained_intron
0wxrH4	ENST00000473387	chr1	156737344	156756772	processed_transcript
ddcwH1	ENST00000473481	chr10	27065554	27112219	processed_transcript
0q6hH3	ENST00000473828	chr1	109633427	109636398	processed_transcript
ftpmH1	ENST00000474051	chr14	68352449	68354267	retained_intron
d3u4H1	ENST00000474115	chr10	87403829	87407823	processed_transcript
8wymH2	ENST00000474122	chr5	96331716	96333788	retained_intron
0fylH9	ENST00000474142	chr1	40756316	40758293	retained_intron
azhuH7	ENST00000474157	chr7	23286392	23286986	processed_transcript
9kosH2	ENST00000474162	chr5	60686494	60687698	processed_pseudogene
ccxxH1	ENST00000474193	chr9	15553288	15564022	processed_transcript
99wdH3	ENST00000474198	chr5	152870203	152873894	retained_intron
iucmH3	ENST00000474209	chr19	48975977	48977266	retained_intron
ffrqH2	ENST00000474274	chr13	33344327	33345217	retained_intron
idevH1	ENST00000474350	chr18	9117384	9119523	retained_intron
bov2H1	ENST00000474383	chr7	151534353	151573873	processed_transcript
b0ptH3	ENST00000474392	chr7	39605983	39610601	retained_intron
bqnkH1	ENST00000474579	chr8	21955445	21955988	retained_intron
5ojwH3	ENST00000474585	chr3	45583085	45589046	processed_transcript
kedmH4	ENST00000474633	chrX	70784513	70787823	retained_intron
6d4gH7	ENST00000474640	chr3	197680433	197682722	retained_intron
b7z0H5	ENST00000474713	chr7	100148048	100163584	processed_transcript
aylsH3	ENST00000474738	chr7	6624533	6628607	retained_intron
kdfyH4	ENST00000474757	chrX	55757833	55778056	processed_transcript
6iy3H13	ENST00000474941	chr3	42632765	42636152	retained_intron
6iy3H15	ENST00000474941	chr3	42632765	42636152	retained_intron
0hijH7	ENST00000474956	chr1	45113979	45117395	processed_transcript
0kxvH2	ENST00000475108	chr1	65886269	65897747	processed_transcript
d6f9H1	ENST00000475263	chr10	96356636	96361728	retained_intron
bnqaH2	ENST00000475388	chr7	137456344	137459395	processed_transcript
kiciH1	ENST00000475423	chrX	153991126	153993630	retained_intron
kekjH5	ENST00000475465	chrX	77154959	77158693	processed_transcript
0dnnH1	ENST00000475486	chr1	33318364	33321786	retained_intron
iqh5H5	ENST00000475499	chr19	23945813	24014998	processed_transcript
5spkH1	ENST00000475527	chr3	61547524	61736723	processed_transcript
8gliH1	ENST00000475555	chr4	144270427	144271270	processed_pseudogene
0y5dH1	ENST00000475570	chr1	161172161	161173623	processed_transcript
0y5dH4	ENST00000475570	chr1	161172161	161173623	processed_transcript
1gspH2	ENST00000475670	chr1	236687268	236689735	retained_intron
3hadH4	ENST00000475851	chr2	65283499	65298978	processed_transcript
jxytH5	ENST00000475959	chr22	39121811	39122393	retained_intron
k7n2H1	ENST00000475962	chr22	39516171	39545837	processed_transcript
isikH5	ENST00000475983	chr19	40877383	40880721	retained_intron
biuoH1	ENST00000476072	chr7	75046065	75050568	retained_intron
jrp1H8	ENST00000476084	chr21	45139057	45143774	processed_transcript
jxw5H5	ENST00000476157	chr22	38453410	38454165	retained_intron
ceujH3	ENST00000476224	chr9	66553275	66555594	lincRNA
anpfH1	ENST00000476333	chr6	33280790	33281732	retained_intron
0uabH4	ENST00000476344	chr1	149871158	149872351	processed_transcript
jiomH4	ENST00000476395	chr20	57014032	57020608	retained_intron
0marH13	ENST00000476396	chr1	78470618	78481983	processed_transcript
0vf2H4	ENST00000476467	chr1	151372062	151374382	retained_intron
kgtjH6	ENST00000476532	chrX	128913954	128922126	processed_transcript
5kwdH2	ENST00000476544	chr3	19988901	19992717	retained_intron
8g82H1	ENST00000476715	chr4	141287393	141288015	processed_pseudogene
kfezH2	ENST00000476749	chrX	101380659	101381872	processed_transcript
ayulH3	ENST00000476774	chr7	11053447	11054846	processed_transcript
6chnH2	ENST00000476918	chr3	193853936	193855073	retained_intron
jvh7H2	ENST00000476940	chr22	20051095	20052452	processed_transcript
d2atH5	ENST00000477008	chr10	75506624	75511860	processed_transcript
5u2vH3	ENST00000477077	chr3	93781823	93783247	processed_transcript
dzd8H2	ENST00000477098	chr11	131240523	131531125	processed_transcript
45qaH2	ENST00000477120	chr2	232027806	232030001	retained_intron
69upH2	ENST00000477177	chr3	179322603	179333196	retained_intron
688sH1	ENST00000477216	chr3	170075465	170077861	processed_transcript
0udsH3	ENST00000477309	chr1	150127983	150129389	processed_transcript
3tolH2	ENST00000477461	chr2	170803918	170806402	retained_intron
1edvH5	ENST00000477519	chr1	222837312	222838873	processed_transcript
jw3pH4	ENST00000477836	chr22	24158555	24167503	processed_transcript
kagoH2	ENST00000477940	chrX	1404544	1407533	processed_transcript
em55H6	ENST00000477947	chr12	46285825	46287671	retained_intron
9djkH1	ENST00000477964	chr5	177482604	177483195	processed_pseudogene
b5lyH1	ENST00000477972	chr7	89976015	89982546	retained_intron
3ssfH4	ENST00000478123	chr2	162164971	162175533	retained_intron
41nvH4	ENST00000478153	chr2	217363547	217366179	retained_intron
jrfsH2	ENST00000478268	chr21	42798196	42801848	retained_intron
2vnjH1	ENST00000478275	chr1	212859759	212872097	processed_transcript
0vneH1	ENST00000478558	chr1	153631202	153634040	processed_transcript
6awxH1	ENST00000478639	chr3	183883981	183884489	retained_intron
aaqxH1	ENST00000478800	chr6	36646502	36652275	processed_transcript
fb19H1	ENST00000478808	chr12	109490154	109491757	antisense
djzhH1	ENST00000478809	chr10	108360024	108378032	processed_transcript
619tH4	ENST00000478862	chr3	136581108	136647566	retained_intron
kay4H1	ENST00000478923	chrX	15756411	15768607	retained_intron
jpycH2	ENST00000478932	chr21	17248314	17251230	retained_intron
fgfsH5	ENST00000479068	chr13	45563749	45576175	processed_transcript
0wixH6	ENST00000479076	chr1	155657781	155659418	processed_transcript
jfarH6	ENST00000479096	chr20	30135250	30136832	processed_transcript
jfpsH1	ENST00000479215	chr20	32951100	32957349	processed_transcript
3eqzH1	ENST00000479311	chr2	47043806	47046597	processed_transcript
46c8H5	ENST00000479430	chr2	232646416	232653637	retained_intron
bgqsH2	ENST00000479447	chr7	37468859	37488553	processed_transcript
bcuwH2	ENST00000479556	chr7	150434696	150440703	processed_transcript
jfevH16	ENST00000479591	chr20	30748895	30753390	retained_intron
08w8H4	ENST00000479642	chr1	19923545	19927798	processed_transcript
jznvH1	ENST00000479648	chr22	46747546	46748209	retained_intron
jh9pH9	ENST00000479758	chr20	43534231	43535161	processed_transcript
jhdoH2	ENST00000479779	chr20	43993858	43996068	processed_transcript
b6sbH5	ENST00000479853	chr7	96771992	96810959	processed_transcript
0ssqH6	ENST00000479960	chr1	116943751	116944655	processed_transcript
3ds6H2	ENST00000480099	chr2	42282096	42285326	processed_transcript
kkmmH2	ENST00000480105	chrX	48317605	48319363	processed_transcript
jzy4H1	ENST00000480246	chr22	51222289	51239737	processed_transcript
0mssH6	ENST00000480413	chr1	86046882	86047782	processed_transcript
cyqkH7	ENST00000480474	chr10	28903927	28906970	retained_intron
fzgiH1	ENST00000480487	chr14	35037894	35038335	processed_pseudogene
6b3hH3	ENST00000480539	chr3	183910937	183911557	retained_intron
bbm6H14	ENST00000480638	chr7	134649961	134653474	retained_intron
djutH4	ENST00000480642	chr10	105209781	105212044	processed_transcript
038kH3	ENST00000480647	chr1	6688454	6690386	retained_intron
2br2H1	ENST00000480774	chr1	101353879	101360361	processed_transcript
bbikH3	ENST00000480840	chr7	133041140	133059782	retained_intron
5zy0H3	ENST00000480955	chr3	132378761	132379789	processed_transcript
369sH3	ENST00000481006	chr2	3622947	3628508	retained_intron
jrxrH1	ENST00000481022	chr21	46596324	46597462	processed_transcript
ksa2H2	ENST00000481089	chrY	16636408	16734248	processed_transcript
3hobH4	ENST00000481119	chr2	69304361	69318033	retained_intron
jpajH1	ENST00000481120	chr20	60893590	60894168	retained_intron
bbw4H2	ENST00000481123	chr7	139025195	139030536	processed_transcript
0uxvH8	ENST00000481219	chr1	150900317	150902932	retained_intron
3dbuH5	ENST00000481321	chr2	36706685	36726555	retained_intron
6cu6H7	ENST00000481344	chr3	196533449	196534915	retained_intron
3kbxH5	ENST00000481409	chr2	85866415	85866945	processed_transcript
azj4H1	ENST00000481564	chr7	23338959	23340814	retained_intron
jfoyH4	ENST00000481580	chr20	32664501	32665486	retained_intron
irnpH4	ENST00000481742	chr19	36606384	36607654	retained_intron
3qa7H3	ENST00000481801	chr2	134877553	135012177	processed_transcript
h2zzH1	ENST00000481810	chr16	97235	102142	retained_intron
az5fH2	ENST00000481944	chr7	17374533	17375699	processed_transcript
hkafH3	ENST00000481992	chr17	30771529	30774351	retained_intron
5nn4H13	ENST00000482042	chr3	41277087	41278958	retained_intron
7hvtH2	ENST00000482150	chr4	38665964	38682606	retained_intron
bbw4H3	ENST00000482181	chr7	139025236	139030523	processed_transcript
chx2H4	ENST00000482335	chr9	112900450	112931169	processed_transcript
0q7uH6	ENST00000482384	chr1	109756553	109757775	processed_transcript
a8hzH1	ENST00000482441	chr6	31604611	31605548	retained_intron
ddmeH1	ENST00000482607	chr10	29773615	29775236	processed_transcript
azsaH3	ENST00000482692	chr7	28448994	28450372	processed_transcript
0wq0H6	ENST00000482737	chr1	156169408	156169977	processed_transcript
bbwkH6	ENST00000482860	chr7	139100870	139107902	processed_transcript
4330H1	ENST00000482988	chr2	220144090	220144892	retained_intron
a2rsH5	ENST00000483019	chr6	4773274	4892581	processed_transcript
430jH2	ENST00000483188	chr2	220099872	220100523	retained_intron
17opH4	ENST00000483295	chr1	192778168	192780029	processed_transcript
12l1H5	ENST00000483307	chr1	174969080	174974186	retained_intron
0rf2H7	ENST00000483427	chr1	111725158	111726173	processed_transcript
a8bgH2	ENST00000483470	chr6	31596416	31597545	retained_intron
kcvzH2	ENST00000483506	chrX	48675366	48676492	retained_intron
3p16H4	ENST00000483698	chr2	122513235	122515184	retained_intron
0kkpH2	ENST00000483707	chr1	64117025	64120116	processed_transcript
cjniH7	ENST00000483737	chr9	131185193	131186548	retained_intron
b9odH12	ENST00000483809	chr7	106830320	106836418	retained_intron
c8zoH1	ENST00000483812	chr8	118535509	118536300	unprocessed_pseudogene
cwwzH4	ENST00000483839	chr10	1058339	1063137	processed_transcript
gwvkH1	ENST00000483853	chr16	31201693	31202879	retained_intron
gf3yH1	ENST00000483963	chr15	64885177	64885525	processed_pseudogene
jquzH50	ENST00000483977	chr21	35494473	35515334	retained_intron
axx3H1	ENST00000483996	chr7	872143	878817	retained_intron
axx3H3	ENST00000483996	chr7	872143	878817	retained_intron
5l3rH2	ENST00000484048	chr3	23847445	23849379	retained_intron
4mxnH2	ENST00000484065	chr2	70443556	70444292	retained_intron
47tuH4	ENST00000484097	chr2	235860678	235861834	processed_transcript
b2faH2	ENST00000484120	chr7	55973881	55979606	retained_intron
4ajaH3	ENST00000484125	chr2	264139	264922	processed_transcript
0wpjH2	ENST00000484155	chr1	156145123	156146447	processed_transcript
3oezH4	ENST00000484165	chr2	114691432	114697680	retained_intron
i3fmH1	ENST00000484240	chr17	44798947	44799533	processed_pseudogene
05wrH3	ENST00000484391	chr1	12040426	12049400	processed_transcript
gepuH1	ENST00000484430	chr15	60060550	60061345	processed_pseudogene
kgk1H12	ENST00000484481	chrX	119744741	119746243	processed_transcript
k2yzH1	ENST00000484509	chr22	25750723	25753773	retained_intron
0hngH5	ENST00000484599	chr1	45243221	45244335	processed_transcript
743yH3	ENST00000484608	chr3	150284585	150320955	processed_transcript
3aojH2	ENST00000484646	chr2	27435044	27436301	retained_intron
3ttpH2	ENST00000485013	chr2	171678227	171686130	retained_intron
a7obH1	ENST00000485023	chr6	30858918	30859955	retained_intron
6bhxH2	ENST00000485024	chr3	184529983	184534018	processed_transcript
jqdsH1	ENST00000485067	chr21	30424443	30426809	retained_intron
6btwH14	ENST00000485105	chr3	186714409	186724339	processed_transcript
